,,,,MW 
sc2015,y2030,2030-01-04T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T05:00:00+01:00,Cogeneration,363.6929128999999
sc2015,y2030,2030-01-04T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,CCGT,805.4792956880991
sc2015,y2030,2030-01-04T05:00:00+01:00,Onshore_wind,870.5065576499998
sc2015,y2030,2030-01-04T05:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,Hydro_UGH,88.9332330119029
sc2015,y2030,2030-01-04T05:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T07:00:00+01:00,Cogeneration,365.3815039499999
sc2015,y2030,2030-01-04T07:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,CCGT,805.4792956880991
sc2015,y2030,2030-01-04T07:00:00+01:00,Onshore_wind,861.7804098499998
sc2015,y2030,2030-01-04T07:00:00+01:00,PumpedStorage_Hydro,216.0737733604029
sc2015,y2030,2030-01-04T07:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,Solar_PV,0.674642011500061
sc2015,y2030,2030-01-04T09:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T09:00:00+01:00,Cogeneration,369.7440652499999
sc2015,y2030,2030-01-04T09:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T09:00:00+01:00,CCGT,805.4792956880991
sc2015,y2030,2030-01-04T09:00:00+01:00,Onshore_wind,818.5824870499998
sc2015,y2030,2030-01-04T09:00:00+01:00,PumpedStorage_Hydro,285.9389670179026
sc2015,y2030,2030-01-04T09:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T09:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T09:00:00+01:00,Solar_PV,262.27924103400005
sc2015,y2030,2030-01-04T11:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T11:00:00+01:00,Cogeneration,370.7532193999999
sc2015,y2030,2030-01-04T11:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T11:00:00+01:00,CCGT,581.2822097938413
sc2015,y2030,2030-01-04T11:00:00+01:00,Onshore_wind,707.9768163699998
sc2015,y2030,2030-01-04T11:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T11:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T11:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T11:00:00+01:00,Solar_PV,1473.16158
sc2015,y2030,2030-01-04T13:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T13:00:00+01:00,Cogeneration,366.9798355999999
sc2015,y2030,2030-01-04T13:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T13:00:00+01:00,CCGT,578.2850975938413
sc2015,y2030,2030-01-04T13:00:00+01:00,Onshore_wind,636.2688227649999
sc2015,y2030,2030-01-04T13:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T13:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T13:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T13:00:00+01:00,Solar_PV,1891.9655622000002
sc2015,y2030,2030-01-04T15:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T15:00:00+01:00,Cogeneration,363.7268669499999
sc2015,y2030,2030-01-04T15:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T15:00:00+01:00,CCGT,572.8627065938413
sc2015,y2030,2030-01-04T15:00:00+01:00,Onshore_wind,591.9539533699998
sc2015,y2030,2030-01-04T15:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T15:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T15:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T15:00:00+01:00,Solar_PV,1668.4900839000004
sc2015,y2030,2030-01-04T17:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T17:00:00+01:00,Cogeneration,364.78022539999995
sc2015,y2030,2030-01-04T17:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T17:00:00+01:00,CCGT,1232.6535562800018
sc2015,y2030,2030-01-04T17:00:00+01:00,Onshore_wind,549.0631908099999
sc2015,y2030,2030-01-04T17:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T17:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T17:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T17:00:00+01:00,Solar_PV,600.3107415900002
sc2015,y2030,2030-01-04T19:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T19:00:00+01:00,Cogeneration,377.86491975
sc2015,y2030,2030-01-04T19:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T19:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-04T19:00:00+01:00,Onshore_wind,622.7537649099999
sc2015,y2030,2030-01-04T19:00:00+01:00,PumpedStorage_Hydro,741.2313225720003
sc2015,y2030,2030-01-04T19:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T19:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-04T19:00:00+01:00,Solar_PV,0.8043328980002623
sc2015,y2030,2030-01-04T21:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T21:00:00+01:00,Cogeneration,381.28417070000006
sc2015,y2030,2030-01-04T21:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T21:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-04T21:00:00+01:00,Onshore_wind,568.5958003899998
sc2015,y2030,2030-01-04T21:00:00+01:00,PumpedStorage_Hydro,853.7086984117354
sc2015,y2030,2030-01-04T21:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T21:00:00+01:00,Hydro_UGH,275.30224227826585
sc2015,y2030,2030-01-04T21:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-04T23:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-04T23:00:00+01:00,Cogeneration,381.8619589000001
sc2015,y2030,2030-01-04T23:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-04T23:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-04T23:00:00+01:00,Onshore_wind,403.77631775999987
sc2015,y2030,2030-01-04T23:00:00+01:00,PumpedStorage_Hydro,421.6927404000007
sc2015,y2030,2030-01-04T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-04T23:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-01-04T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T01:00:00+01:00,Cogeneration,367.6476697500001
sc2015,y2030,2030-01-05T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T01:00:00+01:00,Onshore_wind,236.38785742999977
sc2015,y2030,2030-01-05T01:00:00+01:00,PumpedStorage_Hydro,441.0727548600003
sc2015,y2030,2030-01-05T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T03:00:00+01:00,Cogeneration,364.03565660000015
sc2015,y2030,2030-01-05T03:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T03:00:00+01:00,Onshore_wind,193.3854003999998
sc2015,y2030,2030-01-05T03:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T05:00:00+01:00,Cogeneration,365.2762250500001
sc2015,y2030,2030-01-05T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,CCGT,1628.7449090200023
sc2015,y2030,2030-01-05T05:00:00+01:00,Onshore_wind,177.6224867199998
sc2015,y2030,2030-01-05T05:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T07:00:00+01:00,Cogeneration,377.40671800000007
sc2015,y2030,2030-01-05T07:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T07:00:00+01:00,Onshore_wind,214.56550664499983
sc2015,y2030,2030-01-05T07:00:00+01:00,PumpedStorage_Hydro,359.26136042599944
sc2015,y2030,2030-01-05T07:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,Solar_PV,0.6652893090002622
sc2015,y2030,2030-01-05T09:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T09:00:00+01:00,Cogeneration,412.57755955000005
sc2015,y2030,2030-01-05T09:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T09:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T09:00:00+01:00,Onshore_wind,265.90318022999986
sc2015,y2030,2030-01-05T09:00:00+01:00,PumpedStorage_Hydro,897.6551564539992
sc2015,y2030,2030-01-05T09:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T09:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T09:00:00+01:00,Solar_PV,227.35061721600024
sc2015,y2030,2030-01-05T11:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T11:00:00+01:00,Cogeneration,414.45058440000014
sc2015,y2030,2030-01-05T11:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T11:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T11:00:00+01:00,Onshore_wind,237.75611746499985
sc2015,y2030,2030-01-05T11:00:00+01:00,PumpedStorage_Hydro,267.5617856949997
sc2015,y2030,2030-01-05T11:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T11:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T11:00:00+01:00,Solar_PV,1287.6453145500004
sc2015,y2030,2030-01-05T13:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T13:00:00+01:00,Cogeneration,409.4059525000001
sc2015,y2030,2030-01-05T13:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T13:00:00+01:00,CCGT,1354.9859804350003
sc2015,y2030,2030-01-05T13:00:00+01:00,Onshore_wind,212.8342389349998
sc2015,y2030,2030-01-05T13:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T13:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T13:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T13:00:00+01:00,Solar_PV,1690.61859105
sc2015,y2030,2030-01-05T15:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T15:00:00+01:00,Cogeneration,408.1033841
sc2015,y2030,2030-01-05T15:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T15:00:00+01:00,CCGT,1229.066664075
sc2015,y2030,2030-01-05T15:00:00+01:00,Onshore_wind,225.1066934049998
sc2015,y2030,2030-01-05T15:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T15:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T15:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T15:00:00+01:00,Solar_PV,1536.154563
sc2015,y2030,2030-01-05T17:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T17:00:00+01:00,Cogeneration,412.1165105500001
sc2015,y2030,2030-01-05T17:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T17:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T17:00:00+01:00,Onshore_wind,232.59023779499978
sc2015,y2030,2030-01-05T17:00:00+01:00,PumpedStorage_Hydro,40.72520819996717
sc2015,y2030,2030-01-05T17:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T17:00:00+01:00,Hydro_UGH,295.6414071750315
sc2015,y2030,2030-01-05T17:00:00+01:00,Solar_PV,557.7970716300003
sc2015,y2030,2030-01-05T19:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T19:00:00+01:00,Cogeneration,419.9191080500002
sc2015,y2030,2030-01-05T19:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T19:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T19:00:00+01:00,Onshore_wind,283.94187333499974
sc2015,y2030,2030-01-05T19:00:00+01:00,PumpedStorage_Hydro,980.925655622749
sc2015,y2030,2030-01-05T19:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T19:00:00+01:00,Hydro_UGH,251.66803725225094
sc2015,y2030,2030-01-05T19:00:00+01:00,Solar_PV,0.6444015900003639
sc2015,y2030,2030-01-05T21:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T21:00:00+01:00,Cogeneration,419.7072689500001
sc2015,y2030,2030-01-05T21:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T21:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T21:00:00+01:00,Onshore_wind,296.13055676499977
sc2015,y2030,2030-01-05T21:00:00+01:00,PumpedStorage_Hydro,619.8999499157164
sc2015,y2030,2030-01-05T21:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T21:00:00+01:00,Hydro_UGH,679.8529194292832
sc2015,y2030,2030-01-05T21:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-05T23:00:00+01:00,Cogeneration,415.33331845000015
sc2015,y2030,2030-01-05T23:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-05T23:00:00+01:00,Onshore_wind,326.2043530449997
sc2015,y2030,2030-01-05T23:00:00+01:00,PumpedStorage_Hydro,1006.8877465349992
sc2015,y2030,2030-01-05T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T01:00:00+01:00,Cogeneration,379.19026650000023
sc2015,y2030,2030-01-06T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,CCGT,1695.3828725300011
sc2015,y2030,2030-01-06T01:00:00+01:00,Onshore_wind,419.3996132099998
sc2015,y2030,2030-01-06T01:00:00+01:00,PumpedStorage_Hydro,303.1517087399989
sc2015,y2030,2030-01-06T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T03:00:00+01:00,Cogeneration,370.8042572500002
sc2015,y2030,2030-01-06T03:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,CCGT,1380.6481379200006
sc2015,y2030,2030-01-06T03:00:00+01:00,Onshore_wind,484.99232215999984
sc2015,y2030,2030-01-06T03:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T05:00:00+01:00,Cogeneration,369.6432708000002
sc2015,y2030,2030-01-06T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,CCGT,1144.7298760250003
sc2015,y2030,2030-01-06T05:00:00+01:00,Onshore_wind,542.6128221849998
sc2015,y2030,2030-01-06T05:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T07:00:00+01:00,Cogeneration,374.6691818000003
sc2015,y2030,2030-01-06T07:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,CCGT,1234.5191703035002
sc2015,y2030,2030-01-06T07:00:00+01:00,Onshore_wind,559.1017513849998
sc2015,y2030,2030-01-06T07:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,Solar_PV,0.6503249715003638
sc2015,y2030,2030-01-06T09:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T09:00:00+01:00,Cogeneration,396.55722820000017
sc2015,y2030,2030-01-06T09:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T09:00:00+01:00,CCGT,1303.814777273
sc2015,y2030,2030-01-06T09:00:00+01:00,Onshore_wind,546.85722056
sc2015,y2030,2030-01-06T09:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T09:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T09:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T09:00:00+01:00,Solar_PV,168.80391140700036
sc2015,y2030,2030-01-06T11:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T11:00:00+01:00,Cogeneration,398.71541015000025
sc2015,y2030,2030-01-06T11:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T11:00:00+01:00,CCGT,1138.7744606699998
sc2015,y2030,2030-01-06T11:00:00+01:00,Onshore_wind,388.0134042799999
sc2015,y2030,2030-01-06T11:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T11:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T11:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T11:00:00+01:00,Solar_PV,1002.7069561500006
sc2015,y2030,2030-01-06T13:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T13:00:00+01:00,Cogeneration,397.97724770000025
sc2015,y2030,2030-01-06T13:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T13:00:00+01:00,CCGT,939.759955565
sc2015,y2030,2030-01-06T13:00:00+01:00,Onshore_wind,296.31206059499993
sc2015,y2030,2030-01-06T13:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T13:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T13:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T13:00:00+01:00,Solar_PV,1329.6062395500003
sc2015,y2030,2030-01-06T15:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T15:00:00+01:00,Cogeneration,396.3538598500003
sc2015,y2030,2030-01-06T15:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T15:00:00+01:00,CCGT,914.9542583422354
sc2015,y2030,2030-01-06T15:00:00+01:00,Onshore_wind,300.87758123
sc2015,y2030,2030-01-06T15:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T15:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T15:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T15:00:00+01:00,Solar_PV,1242.3595017000002
sc2015,y2030,2030-01-06T17:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T17:00:00+01:00,Cogeneration,397.1827799500003
sc2015,y2030,2030-01-06T17:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T17:00:00+01:00,CCGT,1511.4102025449995
sc2015,y2030,2030-01-06T17:00:00+01:00,Onshore_wind,268.90497517499995
sc2015,y2030,2030-01-06T17:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T17:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T17:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T17:00:00+01:00,Solar_PV,434.9610969600003
sc2015,y2030,2030-01-06T19:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T19:00:00+01:00,Cogeneration,402.44523025000035
sc2015,y2030,2030-01-06T19:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T19:00:00+01:00,CCGT,2119.665711877976
sc2015,y2030,2030-01-06T19:00:00+01:00,Onshore_wind,291.9838912299999
sc2015,y2030,2030-01-06T19:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T19:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T19:00:00+01:00,Hydro_UGH,416.3035988145233
sc2015,y2030,2030-01-06T19:00:00+01:00,Solar_PV,0.6316195575003132
sc2015,y2030,2030-01-06T21:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T21:00:00+01:00,Cogeneration,406.2558425500004
sc2015,y2030,2030-01-06T21:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T21:00:00+01:00,CCGT,2119.665711877976
sc2015,y2030,2030-01-06T21:00:00+01:00,Onshore_wind,410.7851599549999
sc2015,y2030,2030-01-06T21:00:00+01:00,PumpedStorage_Hydro,25.025914377024062
sc2015,y2030,2030-01-06T21:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T21:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-01-06T21:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-06T23:00:00+01:00,Cogeneration,406.3219710500004
sc2015,y2030,2030-01-06T23:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,CCGT,2119.665711877976
sc2015,y2030,2030-01-06T23:00:00+01:00,Onshore_wind,442.17136884999985
sc2015,y2030,2030-01-06T23:00:00+01:00,PumpedStorage_Hydro,461.0112282020238
sc2015,y2030,2030-01-06T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-07T01:00:00+01:00,Cogeneration,386.68791820000047
sc2015,y2030,2030-01-07T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,CCGT,1936.4404655449994
sc2015,y2030,2030-01-07T01:00:00+01:00,Onshore_wind,370.7565740149999
sc2015,y2030,2030-01-07T01:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-07T03:00:00+01:00,Cogeneration,384.15446220000047
sc2015,y2030,2030-01-07T03:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,CCGT,1641.049743954999
sc2015,y2030,2030-01-07T03:00:00+01:00,Onshore_wind,224.56218175499995
sc2015,y2030,2030-01-07T03:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-07T05:00:00+01:00,Cogeneration,385.97630680000043
sc2015,y2030,2030-01-07T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,CCGT,1741.3467109099988
sc2015,y2030,2030-01-07T05:00:00+01:00,Onshore_wind,121.17478084999993
sc2015,y2030,2030-01-07T05:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-01-07T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-01-07T07:00:00+01:00,Cogeneration,400.1506626500004
sc2015,y2030,2030-01-07T07:00:00+01:00,Coal_Subbituminous,0.0
